types,counts,probs,total_unique
the war,546,0.000220805633212726,881836
war to,27,1.0918959884145792e-05,881836
to end,127,5.1359552047648724e-05,881836
end all,16,6.470494746160469e-06,881836
all wars,4,1.6176236865401173e-06,881836
wars this,3,1.2132177649050879e-06,881836
this drama,15,6.0660888245254395e-06,881836
drama explores,3,1.2132177649050879e-06,881836
explores the,44,1.779386055194129e-05,881836
the personal,42,1.6985048708671232e-05,881836
personal costs,2,8.088118432700586e-07,881836
costs of,5,2.0220296081751466e-06,881836
war frantz,1,4.044059216350293e-07,881836
frantz focuses,1,4.044059216350293e-07,881836
focuses a,1,4.044059216350293e-07,881836
a young,284,0.00011485128174434833,881836
young 28,1,4.044059216350293e-07,881836
28 06,2,8.088118432700586e-07,881836
06 2017depois,1,4.044059216350293e-07,881836
2017depois da,1,4.044059216350293e-07,881836
da i,2,8.088118432700586e-07,881836
i guerra,1,4.044059216350293e-07,881836
guerra mundial,44,1.779386055194129e-05,881836
mundial numa,1,4.044059216350293e-07,881836
numa cidadezinha,1,4.044059216350293e-07,881836
cidadezinha alemã,1,4.044059216350293e-07,881836
alemã os,1,4.044059216350293e-07,881836
os pais,1,4.044059216350293e-07,881836
pais e,1,4.044059216350293e-07,881836
e a,80,3.2352473730802346e-05,881836
a noiva,2,8.088118432700586e-07,881836
noiva do,2,8.088118432700586e-07,881836
do soldado,1,4.044059216350293e-07,881836
soldado frantz,1,4.044059216350293e-07,881836
frantz não,1,4.044059216350293e-07,881836
não se,18,7.279306589430527e-06,881836
se conformam,1,4.044059216350293e-07,881836
conformam com,1,4.044059216350293e-07,881836
com a,58,2.3455543454831702e-05,881836
a sua,19,7.683712511065557e-06,881836
sua morte,4,1.6176236865401173e-06,881836
morte anna,1,4.044059216350293e-07,881836
anna paula,3,1.2132177649050879e-06,881836
paula beer,19,7.683712511065557e-06,881836
beer todo,1,4.044059216350293e-07,881836
todo dia,1,4.044059216350293e-07,881836
dia visita,1,4.044059216350293e-07,881836
visita seu,1,4.044059216350293e-07,881836
seu túmulo,1,4.044059216350293e-07,881836
túmulo há,1,4.044059216350293e-07,881836
há outra,1,4.044059216350293e-07,881836
outra pessoa,2,8.088118432700586e-07,881836
pessoa fazendo,1,4.044059216350293e-07,881836
fazendo o,1,4.044059216350293e-07,881836
o mesmo,9,3.6396532947152637e-06,881836
mesmo o,3,1.2132177649050879e-06,881836
o jovem,1,4.044059216350293e-07,881836
jovem francês,1,4.044059216350293e-07,881836
francês adrien,1,4.044059216350293e-07,881836
adrien pierre,3,1.2132177649050879e-06,881836
pierre niney,6,2.4264355298101758e-06,881836
niney que,1,4.044059216350293e-07,881836
que diz,2,8.088118432700586e-07,881836
diz ser,1,4.044059216350293e-07,881836
ser amigo,1,4.044059216350293e-07,881836
amigo de,2,8.088118432700586e-07,881836
de frantz,1,4.044059216350293e-07,881836
frantz dos,1,4.044059216350293e-07,881836
dos tempos,1,4.044059216350293e-07,881836
tempos em,2,8.088118432700586e-07,881836
em que,25,1.0110148040875733e-05,881836
que este,8,3.2352473730802345e-06,881836
este estudou,1,4.044059216350293e-07,881836
estudou em,1,4.044059216350293e-07,881836
em paris,4,1.6176236865401173e-06,881836
paris é,1,4.044059216350293e-07,881836
é grande,1,4.044059216350293e-07,881836
grande a,1,4.044059216350293e-07,881836
a resistência,7,2.8308414514452054e-06,881836
resistência do,2,8.088118432700586e-07,881836
do pai,3,1.2132177649050879e-06,881836
pai a,1,4.044059216350293e-07,881836
a receber,1,4.044059216350293e-07,881836
receber em,1,4.044059216350293e-07,881836
em casa,1,4.044059216350293e-07,881836
casa o,2,8.088118432700586e-07,881836
o inimigo,1,4.044059216350293e-07,881836
inimigo mas,1,4.044059216350293e-07,881836
mas até,1,4.044059216350293e-07,881836
até ela,1,4.044059216350293e-07,881836
ela é,7,2.8308414514452054e-06,881836
é vencida,1,4.044059216350293e-07,881836
vencida pelas,1,4.044059216350293e-07,881836
pelas recordações,1,4.044059216350293e-07,881836
recordações que,1,4.044059216350293e-07,881836
que adrien,1,4.044059216350293e-07,881836
adrien traz,1,4.044059216350293e-07,881836
traz dreaming,1,4.044059216350293e-07,881836
dreaming in,1,4.044059216350293e-07,881836
in color,32,1.2940989492320938e-05,881836
color understands,1,4.044059216350293e-07,881836
understands the,13,5.257276981255381e-06,881836
the melodrama,24,9.705742119240703e-06,881836
melodrama to,6,2.4264355298101758e-06,881836
