types,counts,probs,total_unique
the,31218,0.043727098530944294,46376
a,20464,0.028663954908618235,46376
and,17313,0.02425034457256194,46376
of,15507,0.021720677715399872,46376
i,15046,0.021074954337132034,46376
to,12669,0.017745486939859483,46376
it,12057,0.016888257639425825,46376
this,10202,0.014289956410170213,46376
is,9950,0.013936979639403413,46376
s,9315,0.01304753420512993,46376
in,9090,0.012732376374088143,46376
that,7922,0.01109635705561345,46376
but,5425,0.0075988054817852785,46376
was,4995,0.0069965038491276435,46376
for,4846,0.006787799329904416,46376
with,4781,0.006696753734270123,46376
movie,4618,0.00646843939444874,46376
as,4324,0.0060566331618874735,46376
film,4171,0.005842325836779059,46376
t,4112,0.005759684449972546,46376
you,3840,0.005378693649779809,46376
on,3680,0.005154581414372318,46376
so,3337,0.004674140809717507,46376
my,3113,0.0043603836801470175,46376
like,3028,0.004241324055086788,46376
one,2863,0.004010208312322811,46376
be,2670,0.003739872928362524,46376
me,2650,0.0037118588989365872,46376
not,2638,0.0036950504812810255,46376
an,2623,0.003674039959211573,46376
all,2478,0.0034709382458735336,46376
are,2361,0.003307056173731805,46376
just,2212,0.003098351654508578,46376
from,2192,0.0030703376250826413,46376
have,2171,0.003040922894185408,46376
at,2149,0.003010107461816878,46376
by,2079,0.0029120583588261003,46376
his,2011,0.002816810658777916,46376
he,1914,0.002680942616062124,46376
about,1908,0.002672538407234343,46376
they,1907,0.002671137705763046,46376
what,1871,0.0026207124527963606,46376
can,1866,0.0026137089454398763,46376
there,1803,0.002525464752748176,46376
some,1700,0.0023811925012046033,46376
more,1664,0.0023307672482379177,46376
time,1647,0.0023069553232258717,46376
really,1626,0.002277540592328638,46376
out,1605,0.002248125861431405,46376
has,1573,0.0022033034143499066,46376
if,1537,0.0021528781613832206,46376
when,1522,0.002131867639313768,46376
up,1508,0.002112257818715613,46376
good,1498,0.0020982508040026447,46376
who,1446,0.0020254143274952095,46376
m,1412,0.0019777904774711174,46376
no,1344,0.0018825427774229334,46376
love,1341,0.0018783406730090429,46376
its,1329,0.001861532255353481,46376
or,1315,0.0018419224347553255,46376
much,1314,0.0018405217332840287,46376
into,1255,0.001757880346477516,46376
how,1247,0.0017466747347071414,46376
even,1177,0.0016486256317163636,46376
ve,1173,0.0016430228258311763,46376
very,1168,0.0016360193184746922,46376
fun,1153,0.0016150087964052397,46376
had,1144,0.0016024024831635683,46376
would,1141,0.0015982003787496778,46376
story,1138,0.0015939982743357873,46376
we,1135,0.001589796169921897,46376
first,1122,0.0015715870507950383,46376
than,1115,0.0015617821404959604,46376
horror,1102,0.0015435730213691017,46376
also,1071,0.0015001512757589,46376
do,1051,0.0014721372463329635,46376
great,1048,0.0014679351419190731,46376
most,1042,0.001459530933091292,46376
don,1037,0.001452527425734808,46376
her,998,0.0013979000683542319,46376
because,952,0.001333467800674578,46376
watch,948,0.0013278649947893906,46376
de,948,0.0013278649947893906,46376
way,947,0.0013264642933180936,46376
still,946,0.0013250635918467969,46376
movies,940,0.001316659383019016,46376
which,940,0.001316659383019016,46376
only,936,0.0013110565771338287,46376
think,915,0.0012816418462365954,46376
get,915,0.0012816418462365954,46376
films,907,0.0012704362344662207,46376
made,881,0.0012340179962125031,46376
well,880,0.0012326172947412064,46376
were,870,0.0012186102800282382,46376
being,861,0.0012060039667865668,46376
been,859,0.001203202563843973,46376
too,838,0.0011737878329467397,46376
people,824,0.0011541780123485842,46376
here,822,0.0011513766094059905,46376
ever,815,0.0011415716991069128,46376
know,800,0.0011205611770374604,46376
their,798,0.0011177597740948666,46376
never,784,0.0010981499534967111,46376
best,772,0.0010813415358411492,46376
man,769,0.0010771394314272587,46376
she,769,0.0010771394314272587,46376
die,767,0.0010743380284846651,46376
pretty,764,0.0010701359240707746,46376
make,761,0.001065933819656884,46376
see,751,0.001051926804943916,46376
seen,750,0.0010505261034726191,46376
where,744,0.001042121894644838,46376
will,739,0.001035118387288354,46376
could,739,0.001035118387288354,46376
world,738,0.0010337176858170572,46376
little,737,0.0010323169843457604,46376
que,705,0.000987494537264262,46376
re,699,0.000979090328436481,46376
lot,698,0.000977689626965184,46376
your,694,0.0009720868210799969,46376
watching,678,0.0009496755975392477,46376
life,675,0.0009454734931253572,46376
then,670,0.000938469985768873,46376
bad,669,0.0009370692842975763,46376
und,667,0.0009342678813549826,46376
better,660,0.0009244629710559048,46376
after,658,0.0009216615681133111,46376
why,657,0.0009202608666420143,46376
while,650,0.0009104559563429365,46376
now,649,0.0009090552548716397,46376
them,644,0.0009020517475151556,46376
every,644,0.0009020517475151556,46376
did,638,0.0008936475386873747,46376
over,623,0.0008726370166179222,46376
something,615,0.0008614314048475477,46376
off,598,0.0008376194798355016,46376
watched,593,0.0008306159724790175,46376
action,591,0.0008278145695364238,46376
actually,584,0.0008180096592373461,46376
other,576,0.0008068040474669715,46376
thing,569,0.0007969991371678936,46376
going,566,0.0007927970327540032,46376
him,564,0.0007899956298114096,46376
two,564,0.0007899956298114096,46376
didn,559,0.0007829921224549255,46376
years,551,0.0007717865106845509,46376
got,544,0.000761981600385473,46376
these,544,0.000761981600385473,46376
old,542,0.0007591801974428794,46376
through,541,0.0007577794959715826,46376
many,535,0.0007493752871438016,46376
any,533,0.000746573884201208,46376
der,532,0.0007451731827299112,46376
