letterboxd_search,Movie
https://letterboxd.com/search/Raw+Courage+1969/,"{
    ""title"": ""raw-courage-1969"",
    ""url"": ""https://letterboxd.com/film/raw-courage-1969/"",
    ""directors"": [
        ""Lo Wei""
    ],
    ""rating"": ""None found"",
    ""year"": ""1969"",
    ""genres"": [
        ""Adventure"",
        ""Action""
    ]
}"
https://letterboxd.com/search/Mon+Oncle+1958/,"{
    ""title"": ""mon-oncle"",
    ""url"": ""https://letterboxd.com/film/mon-oncle/"",
    ""directors"": [
        ""Jacques Tati""
    ],
    ""rating"": ""4.03 out of 5"",
    ""year"": ""1958"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Dead+Air+2009/,"{
    ""title"": ""dead-air"",
    ""url"": ""https://letterboxd.com/film/dead-air/"",
    ""directors"": [
        ""Corbin Bernsen""
    ],
    ""rating"": ""2.91 out of 5"",
    ""year"": ""2009"",
    ""genres"": [
        ""Horror"",
        ""Thriller"",
        ""Science Fiction""
    ]
}"
https://letterboxd.com/search/Pixels+2015/,"{
    ""title"": ""pixels-2015"",
    ""url"": ""https://letterboxd.com/film/pixels-2015/"",
    ""directors"": [
        ""Chris Columbus""
    ],
    ""rating"": ""2.20 out of 5"",
    ""year"": ""2015"",
    ""genres"": [
        ""Action"",
        ""Science Fiction"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Taxi+1976/,"{
    ""title"": ""taxi-driver"",
    ""url"": ""https://letterboxd.com/film/taxi-driver/"",
    ""directors"": [
        ""Martin Scorsese""
    ],
    ""rating"": ""4.16 out of 5"",
    ""year"": ""1976"",
    ""genres"": [
        ""Drama"",
        ""Crime""
    ]
}"
https://letterboxd.com/search/What+A+Way+To+Go+1964/,"{
    ""title"": ""what-a-way-to-go"",
    ""url"": ""https://letterboxd.com/film/what-a-way-to-go/"",
    ""directors"": [
        ""J. Lee Thompson""
    ],
    ""rating"": ""3.80 out of 5"",
    ""year"": ""1964"",
    ""genres"": [
        ""Romance"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Salome+2013/,"{
    ""title"": ""salome-2013"",
    ""url"": ""https://letterboxd.com/film/salome-2013/"",
    ""directors"": [
        ""Al Pacino""
    ],
    ""rating"": ""3.18 out of 5"",
    ""year"": ""2013"",
    ""genres"": [
        ""Drama""
    ]
}"
https://letterboxd.com/search/Port+Arthur+1980/,"{
    ""title"": ""port-arthur-1980"",
    ""url"": ""https://letterboxd.com/film/port-arthur-1980/"",
    ""directors"": [
        ""Toshio Masuda""
    ],
    ""rating"": ""None found"",
    ""year"": ""1980"",
    ""genres"": [
        ""War"",
        ""Drama"",
        ""History""
    ]
}"
https://letterboxd.com/search/The+Last+War+2017/,
https://letterboxd.com/search/Les+Passeurs+2004/,"{
    ""title"": ""les-passeurs"",
    ""url"": ""https://letterboxd.com/film/les-passeurs/"",
    ""directors"": [
        ""Didier Grousset""
    ],
    ""rating"": ""None found"",
    ""year"": ""2004"",
    ""genres"": [
        ""Drama""
    ]
}"
https://letterboxd.com/search/Forrest+Warrior+1996/,
https://letterboxd.com/search/Cinderella+2015/,"{
    ""title"": ""cinderella-2015"",
    ""url"": ""https://letterboxd.com/film/cinderella-2015/"",
    ""directors"": [
        ""Kenneth Branagh""
    ],
    ""rating"": ""3.19 out of 5"",
    ""year"": ""2015"",
    ""genres"": [
        ""Romance"",
        ""Family"",
        ""Fantasy"",
        ""Drama""
    ]
}"
https://letterboxd.com/search/The+Pelican+Brief+1993/,"{
    ""title"": ""the-pelican-brief"",
    ""url"": ""https://letterboxd.com/film/the-pelican-brief/"",
    ""directors"": [
        ""Alan J. Pakula""
    ],
    ""rating"": ""3.26 out of 5"",
    ""year"": ""1993"",
    ""genres"": [
        ""Thriller""
    ]
}"
https://letterboxd.com/search/Goldstone+2016/,
https://letterboxd.com/search/The+Last+Of+Mrs+Cheney+2023/,
https://letterboxd.com/search/Juan+In+A+Million+2012/,"{
    ""title"": ""the-silent-earth"",
    ""url"": ""https://letterboxd.com/film/the-silent-earth/"",
    ""directors"": [
        ""Sergio Allard"",
        ""Denis Arqueros"",
        ""Nicolas Klein""
    ],
    ""rating"": ""None found"",
    ""year"": ""2012"",
    ""genres"": [
        ""Mystery"",
        ""Drama""
    ]
}"
https://letterboxd.com/search/The+Pirate+Movie+1982/,
https://letterboxd.com/search/Its+A+Boy+Girl+Thing+2006/,"{
    ""title"": ""its-a-boy-girl-thing"",
    ""url"": ""https://letterboxd.com/film/its-a-boy-girl-thing/"",
    ""directors"": [
        ""Nick Hurran""
    ],
    ""rating"": ""2.75 out of 5"",
    ""year"": ""2006"",
    ""genres"": [
        ""Romance"",
        ""Fantasy"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Hearts+Beat+Loud+2018/,"{
    ""title"": ""hearts-beat-loud"",
    ""url"": ""https://letterboxd.com/film/hearts-beat-loud/"",
    ""directors"": [
        ""Brett Haley""
    ],
    ""rating"": ""3.46 out of 5"",
    ""year"": ""2018"",
    ""genres"": [
        ""Family"",
        ""Drama"",
        ""Comedy"",
        ""Music""
    ]
}"
https://letterboxd.com/search/The+Original+Kings+Of+Comedy+2000/,"{
    ""title"": ""the-original-kings-of-comedy"",
    ""url"": ""https://letterboxd.com/film/the-original-kings-of-comedy/"",
    ""directors"": [
        ""Spike Lee""
    ],
    ""rating"": ""3.61 out of 5"",
    ""year"": ""2000"",
    ""genres"": [
        ""Documentary"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Timequest+2000/,
https://letterboxd.com/search/Enola+Holmes+2020/,"{
    ""title"": ""enola-holmes"",
    ""url"": ""https://letterboxd.com/film/enola-holmes/"",
    ""directors"": [
        ""Harry Bradbeer""
    ],
    ""rating"": ""3.07 out of 5"",
    ""year"": ""2020"",
    ""genres"": [
        ""Mystery"",
        ""Crime"",
        ""Adventure""
    ]
}"
https://letterboxd.com/search/Paheli+2005/,"{
    ""title"": ""paheli"",
    ""url"": ""https://letterboxd.com/film/paheli/"",
    ""directors"": [
        ""Amol Palekar""
    ],
    ""rating"": ""3.13 out of 5"",
    ""year"": ""2005"",
    ""genres"": [
        ""Drama"",
        ""Romance"",
        ""Fantasy""
    ]
}"
https://letterboxd.com/search/It+Came+From+Hollywood+1982/,"{
    ""title"": ""it-came-from-hollywood"",
    ""url"": ""https://letterboxd.com/film/it-came-from-hollywood/"",
    ""directors"": [
        ""Andrew Solt"",
        ""Malcolm Leo""
    ],
    ""rating"": ""3.19 out of 5"",
    ""year"": ""1982"",
    ""genres"": [
        ""Comedy"",
        ""Documentary""
    ]
}"
https://letterboxd.com/search/Final+Destination+2000/,"{
    ""title"": ""final-destination"",
    ""url"": ""https://letterboxd.com/film/final-destination/"",
    ""directors"": [
        ""James Wong""
    ],
    ""rating"": ""3.15 out of 5"",
    ""year"": ""2000"",
    ""genres"": [
        ""Horror""
    ]
}"
https://letterboxd.com/search/Emelie+2015/,"{
    ""title"": ""emelie"",
    ""url"": ""https://letterboxd.com/film/emelie/"",
    ""directors"": [
        ""Michael Thelin""
    ],
    ""rating"": ""2.53 out of 5"",
    ""year"": ""2015"",
    ""genres"": [
        ""Horror"",
        ""Thriller""
    ]
}"
https://letterboxd.com/search/Death+On+The+Nile+2022/,"{
    ""title"": ""death-on-the-nile-2022"",
    ""url"": ""https://letterboxd.com/film/death-on-the-nile-2022/"",
    ""directors"": [
        ""Kenneth Branagh""
    ],
    ""rating"": ""2.68 out of 5"",
    ""year"": ""2022"",
    ""genres"": [
        ""Crime"",
        ""Thriller"",
        ""Mystery""
    ]
}"
https://letterboxd.com/search/Mes+Stars+Et+Moi+2008/,"{
    ""title"": ""my-stars"",
    ""url"": ""https://letterboxd.com/film/my-stars/"",
    ""directors"": [
        ""Laetitia Colombani""
    ],
    ""rating"": ""2.98 out of 5"",
    ""year"": ""2008"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Clerks+1994/,"{
    ""title"": ""clerks"",
    ""url"": ""https://letterboxd.com/film/clerks/"",
    ""directors"": [
        ""Kevin Smith""
    ],
    ""rating"": ""3.82 out of 5"",
    ""year"": ""1994"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Tammy+2014/,"{
    ""title"": ""tammy"",
    ""url"": ""https://letterboxd.com/film/tammy/"",
    ""directors"": [
        ""Ben Falcone""
    ],
    ""rating"": ""2.30 out of 5"",
    ""year"": ""2014"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Breaker+Morant+1980/,"{
    ""title"": ""breaker-morant"",
    ""url"": ""https://letterboxd.com/film/breaker-morant/"",
    ""directors"": [
        ""Bruce Beresford""
    ],
    ""rating"": ""3.95 out of 5"",
    ""year"": ""1980"",
    ""genres"": [
        ""History"",
        ""War"",
        ""Drama""
    ]
}"
https://letterboxd.com/search/The+Assassination+Of+Jesse+James+By+The+Coward+Robert+Ford+2007/,"{
    ""title"": ""the-assassination-of-jesse-james-by-the-coward-robert-ford"",
    ""url"": ""https://letterboxd.com/film/the-assassination-of-jesse-james-by-the-coward-robert-ford/"",
    ""directors"": [
        ""Andrew Dominik""
    ],
    ""rating"": ""4.03 out of 5"",
    ""year"": ""2007"",
    ""genres"": [
        ""Drama"",
        ""Western""
    ]
}"
https://letterboxd.com/search/Sound+Eroticism+1986/,"{
    ""title"": ""sound-eroticism"",
    ""url"": ""https://letterboxd.com/film/sound-eroticism/"",
    ""directors"": [
        ""P\u00e9ter T\u00edm\u00e1r""
    ],
    ""rating"": ""3.45 out of 5"",
    ""year"": ""1986"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Chaos+Walking+2021/,"{
    ""title"": ""chaos-walking"",
    ""url"": ""https://letterboxd.com/film/chaos-walking/"",
    ""directors"": [
        ""Doug Liman""
    ],
    ""rating"": ""2.34 out of 5"",
    ""year"": ""2021"",
    ""genres"": [
        ""Science Fiction"",
        ""Fantasy"",
        ""Adventure""
    ]
}"
https://letterboxd.com/search/Arthurs+Quest+1999/,"{
    ""title"": ""arthurs-quest"",
    ""url"": ""https://letterboxd.com/film/arthurs-quest/"",
    ""directors"": [
        ""Neil Mandt""
    ],
    ""rating"": ""None found"",
    ""year"": ""1999"",
    ""genres"": [
        ""Action"",
        ""Family""
    ]
}"
https://letterboxd.com/search/The+Mouse+That+Roared+1959/,"{
    ""title"": ""the-mouse-that-roared"",
    ""url"": ""https://letterboxd.com/film/the-mouse-that-roared/"",
    ""directors"": [
        ""Jack Arnold""
    ],
    ""rating"": ""3.32 out of 5"",
    ""year"": ""1959"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Pilgrimage+2017/,"{
    ""title"": ""pilgrimage-2017"",
    ""url"": ""https://letterboxd.com/film/pilgrimage-2017/"",
    ""directors"": [
        ""Brendan Muldowney""
    ],
    ""rating"": ""2.90 out of 5"",
    ""year"": ""2017"",
    ""genres"": [
        ""Action"",
        ""Drama"",
        ""Adventure""
    ]
}"
https://letterboxd.com/search/Animal+Room+1995/,"{
    ""title"": ""animal-room"",
    ""url"": ""https://letterboxd.com/film/animal-room/"",
    ""directors"": [
        ""Craig Singer""
    ],
    ""rating"": ""3.00 out of 5"",
    ""year"": ""1995"",
    ""genres"": [
        ""Drama"",
        ""Thriller"",
        ""Horror""
    ]
}"
https://letterboxd.com/search/The+Vampire+Bat+1933/,"{
    ""title"": ""the-vampire-bat"",
    ""url"": ""https://letterboxd.com/film/the-vampire-bat/"",
    ""directors"": [
        ""Frank R. Strayer""
    ],
    ""rating"": ""2.85 out of 5"",
    ""year"": ""1933"",
    ""genres"": [
        ""Thriller"",
        ""Horror""
    ]
}"
https://letterboxd.com/search/Stranger+On+The+Third+Floor+1940/,"{
    ""title"": ""stranger-on-the-third-floor"",
    ""url"": ""https://letterboxd.com/film/stranger-on-the-third-floor/"",
    ""directors"": [
        ""Boris Ingster""
    ],
    ""rating"": ""3.43 out of 5"",
    ""year"": ""1940"",
    ""genres"": [
        ""Thriller"",
        ""Mystery""
    ]
}"
https://letterboxd.com/search/A+Fantastic+Fear+Of+Everything+2012/,"{
    ""title"": ""a-fantastic-fear-of-everything"",
    ""url"": ""https://letterboxd.com/film/a-fantastic-fear-of-everything/"",
    ""directors"": [
        ""Crispian Mills""
    ],
    ""rating"": ""3.03 out of 5"",
    ""year"": ""2012"",
    ""genres"": [
        ""Horror"",
        ""Thriller"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Nothing+But+A+Man+1964/,"{
    ""title"": ""nothing-but-a-man"",
    ""url"": ""https://letterboxd.com/film/nothing-but-a-man/"",
    ""directors"": [
        ""Michael Roemer""
    ],
    ""rating"": ""4.04 out of 5"",
    ""year"": ""1964"",
    ""genres"": [
        ""Romance"",
        ""Drama""
    ]
}"
https://letterboxd.com/search/Out+Of+Reach+2004/,"{
    ""title"": ""out-of-reach"",
    ""url"": ""https://letterboxd.com/film/out-of-reach/"",
    ""directors"": [
        ""Po-Chih Leong""
    ],
    ""rating"": ""2.38 out of 5"",
    ""year"": ""2004"",
    ""genres"": [
        ""Thriller"",
        ""Action"",
        ""Adventure"",
        ""Crime""
    ]
}"
https://letterboxd.com/search/Keanu+2016/,"{
    ""title"": ""keanu"",
    ""url"": ""https://letterboxd.com/film/keanu/"",
    ""directors"": [
        ""Peter Atencio""
    ],
    ""rating"": ""2.99 out of 5"",
    ""year"": ""2016"",
    ""genres"": [
        ""Comedy"",
        ""Crime"",
        ""Action""
    ]
}"
https://letterboxd.com/search/Wake+Me+When+Its+Over+1960/,"{
    ""title"": ""wake-me-when-its-over"",
    ""url"": ""https://letterboxd.com/film/wake-me-when-its-over/"",
    ""directors"": [
        ""Mervyn LeRoy""
    ],
    ""rating"": ""None found"",
    ""year"": ""1960"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Hotel+Artemis+2018/,"{
    ""title"": ""hotel-artemis"",
    ""url"": ""https://letterboxd.com/film/hotel-artemis/"",
    ""directors"": [
        ""Drew Pearce""
    ],
    ""rating"": ""2.79 out of 5"",
    ""year"": ""2018"",
    ""genres"": [
        ""Science Fiction"",
        ""Thriller"",
        ""Action""
    ]
}"
https://letterboxd.com/search/Avengers+Endgame+2019/,
https://letterboxd.com/search/Silver+Streak+1976/,"{
    ""title"": ""silver-streak"",
    ""url"": ""https://letterboxd.com/film/silver-streak/"",
    ""directors"": [
        ""Arthur Hiller""
    ],
    ""rating"": ""3.32 out of 5"",
    ""year"": ""1976"",
    ""genres"": [
        ""Comedy"",
        ""Romance"",
        ""Thriller"",
        ""Crime""
    ]
}"
https://letterboxd.com/search/Ninpuu+Sentai+Hurricaneger+Vs+Gaoranger+2002/,
https://letterboxd.com/search/Accident+2024/,"{
    ""title"": ""the-accidental-twins"",
    ""url"": ""https://letterboxd.com/film/the-accidental-twins/"",
    ""directors"": [
        ""Alessandro Angulo""
    ],
    ""rating"": ""3.37 out of 5"",
    ""year"": ""2024"",
    ""genres"": [
        ""Documentary""
    ]
}"
https://letterboxd.com/search/Flickering+Lights+2000/,"{
    ""title"": ""flickering-lights"",
    ""url"": ""https://letterboxd.com/film/flickering-lights/"",
    ""directors"": [
        ""Anders Thomas Jensen""
    ],
    ""rating"": ""3.67 out of 5"",
    ""year"": ""2000"",
    ""genres"": [
        ""Crime"",
        ""Action"",
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Farm+Sluts+2003/,"{
    ""title"": ""farm-sluts"",
    ""url"": ""https://letterboxd.com/film/farm-sluts/"",
    ""directors"": [
        ""Collin Friesen""
    ],
    ""rating"": ""None found"",
    ""year"": ""2003"",
    ""genres"": []
}"
https://letterboxd.com/search/The+Marriage+Chronicles+2012/,"{
    ""title"": ""the-marriage-chronicles"",
    ""url"": ""https://letterboxd.com/film/the-marriage-chronicles/"",
    ""directors"": [
        ""Paul D. Hannah""
    ],
    ""rating"": ""None found"",
    ""year"": ""2012"",
    ""genres"": [
        ""Comedy"",
        ""Romance""
    ]
}"
https://letterboxd.com/search/Man+Vs+2022/,"{
    ""title"": ""pablo-escobar-man-vs-myth"",
    ""url"": ""https://letterboxd.com/film/pablo-escobar-man-vs-myth/"",
    ""directors"": [],
    ""rating"": ""None found"",
    ""year"": ""2022"",
    ""genres"": [
        ""TV Movie"",
        ""Documentary""
    ]
}"
https://letterboxd.com/search/Rags+2012/,"{
    ""title"": ""rags"",
    ""url"": ""https://letterboxd.com/film/rags/"",
    ""directors"": [
        ""Bille Woodruff""
    ],
    ""rating"": ""3.37 out of 5"",
    ""year"": ""2012"",
    ""genres"": [
        ""Drama"",
        ""TV Movie"",
        ""Comedy"",
        ""Music""
    ]
}"
https://letterboxd.com/search/Evan+Almighty+2007/,"{
    ""title"": ""evan-almighty"",
    ""url"": ""https://letterboxd.com/film/evan-almighty/"",
    ""directors"": [
        ""Tom Shadyac""
    ],
    ""rating"": ""2.41 out of 5"",
    ""year"": ""2007"",
    ""genres"": [
        ""Comedy"",
        ""Family"",
        ""Fantasy""
    ]
}"
https://letterboxd.com/search/Werewolf+Of+London+1935/,"{
    ""title"": ""werewolf-of-london"",
    ""url"": ""https://letterboxd.com/film/werewolf-of-london/"",
    ""directors"": [
        ""Stuart Walker""
    ],
    ""rating"": ""3.04 out of 5"",
    ""year"": ""1935"",
    ""genres"": [
        ""Fantasy"",
        ""Horror""
    ]
}"
https://letterboxd.com/search/Its+Always+Fair+Weather+1955/,"{
    ""title"": ""its-always-fair-weather"",
    ""url"": ""https://letterboxd.com/film/its-always-fair-weather/"",
    ""directors"": [
        ""Stanley Donen"",
        ""Gene Kelly""
    ],
    ""rating"": ""3.75 out of 5"",
    ""year"": ""1955"",
    ""genres"": [
        ""Romance"",
        ""Comedy"",
        ""Music""
    ]
}"
https://letterboxd.com/search/The+Witches+Of+Oz+2011/,"{
    ""title"": ""the-witches-of-oz"",
    ""url"": ""https://letterboxd.com/film/the-witches-of-oz/"",
    ""directors"": [
        ""Leigh Scott""
    ],
    ""rating"": ""2.82 out of 5"",
    ""year"": ""2011"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Children+Of+Nature+1991/,"{
    ""title"": ""children-of-nature"",
    ""url"": ""https://letterboxd.com/film/children-of-nature/"",
    ""directors"": [
        ""Fridrik Thor Fridriksson""
    ],
    ""rating"": ""3.64 out of 5"",
    ""year"": ""1991"",
    ""genres"": [
        ""Drama"",
        ""Romance""
    ]
}"
https://letterboxd.com/search/Crossfire+Trail+2001/,"{
    ""title"": ""crossfire-trail"",
    ""url"": ""https://letterboxd.com/film/crossfire-trail/"",
    ""directors"": [
        ""Simon Wincer""
    ],
    ""rating"": ""3.31 out of 5"",
    ""year"": ""2001"",
    ""genres"": [
        ""Drama"",
        ""Romance"",
        ""Western"",
        ""TV Movie"",
        ""Thriller"",
        ""Action""
    ]
}"
https://letterboxd.com/search/The+Element+Of+Crime+1984/,"{
    ""title"": ""the-element-of-crime"",
    ""url"": ""https://letterboxd.com/film/the-element-of-crime/"",
    ""directors"": [
        ""Lars von Trier""
    ],
    ""rating"": ""3.42 out of 5"",
    ""year"": ""1984"",
    ""genres"": [
        ""Science Fiction"",
        ""Crime"",
        ""Drama""
    ]
}"
https://letterboxd.com/search/Pariah+2011/,"{
    ""title"": ""pariah"",
    ""url"": ""https://letterboxd.com/film/pariah/"",
    ""directors"": [
        ""Dee Rees""
    ],
    ""rating"": ""4.01 out of 5"",
    ""year"": ""2011"",
    ""genres"": [
        ""Drama""
    ]
}"
https://letterboxd.com/search/Movie_strip+year/,
https://letterboxd.com/search/Dogville+2003.0/,
https://letterboxd.com/search/Flakes+2007.0/,
https://letterboxd.com/search/Employees+Entrance+1933.0/,
https://letterboxd.com/search/Fire+Phoenix+1990.0/,
https://letterboxd.com/search/Sex+And+The+City+1998.0/,
https://letterboxd.com/search/Footlight+Parade+1933.0/,
https://letterboxd.com/search/Since+You+Went+Away+1944.0/,
https://letterboxd.com/search/Season+Of+Miracles+2013.0/,
https://letterboxd.com/search/Godzilla+Vs+Hedorah+1971.0/,
https://letterboxd.com/search/The+Tooth+Fairy+2006.0/,
https://letterboxd.com/search/Marry+Me+2022.0/,"{
    ""title"": ""john-mayer-live-at-madison-square-garden-21-feb-2022"",
    ""url"": ""https://letterboxd.com/film/john-mayer-live-at-madison-square-garden-21-feb-2022/"",
    ""directors"": [],
    ""rating"": ""None found"",
    ""year"": ""2022"",
    ""genres"": [
        ""Music""
    ]
}"
https://letterboxd.com/search/Tyrannosaur+2011.0/,
https://letterboxd.com/search/Valentines+Day+2013.0/,
https://letterboxd.com/search/Alita+Battle+Angel+2019.0/,
https://letterboxd.com/search/The+Appointments+Of+Dennis+Jennings+1988.0/,
https://letterboxd.com/search/Big+Money+Rustlas+2010.0/,
https://letterboxd.com/search/Death+Wish+V+The+Face+Of+Death+1994.0/,
https://letterboxd.com/search/Le+Professionnel+1981.0/,
https://letterboxd.com/search/Princess+Nicotine+1909.0/,
https://letterboxd.com/search/Initiation+Silent+Night+Deadly+Night+1984.0/,
https://letterboxd.com/search/The+Tax+Collector+2020.0/,
https://letterboxd.com/search/Man+Of+The+House+2005.0/,
https://letterboxd.com/search/Les+Boys+1997.0/,
https://letterboxd.com/search/Can+You+Ever+Forgive+Me+2018.0/,
https://letterboxd.com/search/Stolen+Kisses+1968.0/,
https://letterboxd.com/search/Ask+A+Policeman+1939.0/,
https://letterboxd.com/search/The+Forest+2016.0/,"{
    ""title"": ""rhodanthe-new-year-concert-2016-firstmode"",
    ""url"": ""https://letterboxd.com/film/rhodanthe-new-year-concert-2016-firstmode/"",
    ""directors"": [],
    ""rating"": ""None found"",
    ""year"": ""2016"",
    ""genres"": [
        ""Music""
    ]
}"
https://letterboxd.com/search/Louis+The+Child+King+1993.0/,
https://letterboxd.com/search/Seven+Pounds+2008.0/,
https://letterboxd.com/search/Lost+Continent+1951.0/,
https://letterboxd.com/search/A+Mighty+Heart+2007.0/,
https://letterboxd.com/search/Shout+At+The+Devil+1976.0/,
https://letterboxd.com/search/Gold+Is+Where+You+Find+It+1938.0/,
https://letterboxd.com/search/Strong+Island+2017.0/,
https://letterboxd.com/search/Babylon+A+D+2008.0/,
https://letterboxd.com/search/Trog+1970.0/,
https://letterboxd.com/search/Wall+Street+2013.0/,
https://letterboxd.com/search/The+Life+Aquatic+With+Steve+Zissou+2004.0/,
https://letterboxd.com/search/The+Darkness+2024.0/,"{
    ""title"": ""imagine-dragons-rock-in-rio-2024"",
    ""url"": ""https://letterboxd.com/film/imagine-dragons-rock-in-rio-2024/"",
    ""directors"": [],
    ""rating"": ""None found"",
    ""year"": ""2024"",
    ""genres"": [
        ""Music""
    ]
}"
https://letterboxd.com/search/I+Eat+Your+Skin+2019.0/,
https://letterboxd.com/search/Seven+Brides+For+Seven+Brothers+1954.0/,
https://letterboxd.com/search/Whiskey+Tango+Foxtrot+2016.0/,
https://letterboxd.com/search/Unforgiven+1992.0/,
https://letterboxd.com/search/The+Net+1995.0/,"{
    ""title"": ""danzig-1995-live-at-fargo-nd"",
    ""url"": ""https://letterboxd.com/film/danzig-1995-live-at-fargo-nd/"",
    ""directors"": [],
    ""rating"": ""None found"",
    ""year"": ""1995"",
    ""genres"": []
}"
https://letterboxd.com/search/Othello+1965.0/,
https://letterboxd.com/search/Cabiria+1914.0/,
https://letterboxd.com/search/Shadows+Of+Forgotten+Ancestors+2023.0/,
https://letterboxd.com/search/Grass+2019.0/,"{
    ""title"": ""chrono-cross-20th-anniversary-live-tour-2019-radical-dreamers-yasunori-mitsuda-millennial-fair"",
    ""url"": ""https://letterboxd.com/film/chrono-cross-20th-anniversary-live-tour-2019-radical-dreamers-yasunori-mitsuda-millennial-fair/"",
    ""directors"": [
        ""Mayu Nozaki""
    ],
    ""rating"": ""None found"",
    ""year"": ""2021"",
    ""genres"": []
}"
https://letterboxd.com/search/Godzilla+Vs+Mecha+Godzilla+I+I+2024.0/,
https://letterboxd.com/search/The+Gospel+According+To+St+Matthew+1973.0/,
https://letterboxd.com/search/Made+For+Each+Other+2009.0/,
https://letterboxd.com/search/Blackenstein+1973.0/,
https://letterboxd.com/search/The+Sentimental+Swordsman+1977.0/,
https://letterboxd.com/search/The+Bear+And+The+Doll+2022.0/,
https://letterboxd.com/search/The+Out+Of+Towners+1970.0/,
https://letterboxd.com/search/For+All+Mankind+2019.0/,
https://letterboxd.com/search/Wishmaster+1997.0/,
https://letterboxd.com/search/The+Last+House+On+The+Left+2009.0/,
https://letterboxd.com/search/Dogman+2023.0/,
https://letterboxd.com/search/Love+And+Mercy+2014.0/,
https://letterboxd.com/search/S+W+A+T+2024.0/,"{
    ""title"": ""paris-2024-olympic-opening-ceremony"",
    ""url"": ""https://letterboxd.com/film/paris-2024-olympic-opening-ceremony/"",
    ""directors"": [
        ""Simon Staffurth""
    ],
    ""rating"": ""3.13 out of 5"",
    ""year"": ""2024"",
    ""genres"": [
        ""Documentary""
    ]
}"
https://letterboxd.com/search/Chinese+Takeaway+2020.0/,
https://letterboxd.com/search/The+Fall+Of+The+Roman+Empire+1964.0/,
https://letterboxd.com/search/Fire+At+Sea+2016.0/,"{
    ""title"": ""my-first-story-were-just-waiting-4-you-tour-2016-final-at-budokan"",
    ""url"": ""https://letterboxd.com/film/my-first-story-were-just-waiting-4-you-tour-2016-final-at-budokan/"",
    ""directors"": [],
    ""rating"": ""None found"",
    ""year"": ""2017"",
    ""genres"": []
}"
https://letterboxd.com/search/Death+Machine+1994.0/,
https://letterboxd.com/search/The+Way+We+Were+1973.0/,"{
    ""title"": ""lego-ferie-1973-1973"",
    ""url"": ""https://letterboxd.com/film/lego-ferie-1973-1973/"",
    ""directors"": [
        ""Lars C. Hassing"",
        ""Henrik Hassing""
    ],
    ""rating"": ""None found"",
    ""year"": ""1973"",
    ""genres"": [
        ""Animation""
    ]
}"
https://letterboxd.com/search/Universal+Soldier+1992.0/,
https://letterboxd.com/search/The+Zookeepers+Wife+2017.0/,
https://letterboxd.com/search/Adaptation+2002.0/,
https://letterboxd.com/search/Heavyweights+1995.0/,
https://letterboxd.com/search/Lemon+Tree+Passage+2014.0/,
https://letterboxd.com/search/Private+Benjamin+1980.0/,
https://letterboxd.com/search/Rurouni+Kenshin+2023.0/,
https://letterboxd.com/search/Pain+And+Gain+2013.0/,
https://letterboxd.com/search/Run+All+Night+2015.0/,
https://letterboxd.com/search/Shrooms+2007.0/,
https://letterboxd.com/search/I+Dont+Feel+At+Home+In+This+World+Anymore+2022.0/,
https://letterboxd.com/search/The+Haunting+2018.0/,
https://letterboxd.com/search/The+Rapture+1991.0/,
https://letterboxd.com/search/Mutant+Chronicles+2008.0/,
https://letterboxd.com/search/American+Me+1992.0/,
https://letterboxd.com/search/The+Big+Tease+1999.0/,
https://letterboxd.com/search/The+Lodge+2019.0/,"{
    ""title"": ""festival-international-du-rire-de-liege-2019-la-nouvelle-scene"",
    ""url"": ""https://letterboxd.com/film/festival-international-du-rire-de-liege-2019-la-nouvelle-scene/"",
    ""directors"": [],
    ""rating"": ""None found"",
    ""year"": ""2020"",
    ""genres"": [
        ""Comedy""
    ]
}"
https://letterboxd.com/search/Kamen+Rider+X+Kamen+Rider+Drive+And+Gaim+Movie+War+Full+Throttle+2014.0/,
https://letterboxd.com/search/Summer+Rental+1985.0/,
https://letterboxd.com/search/Single+White+Female+1992.0/,
https://letterboxd.com/search/Somebody+Up+There+Likes+Me+1956.0/,
https://letterboxd.com/search/Men+Of+War+1994.0/,
https://letterboxd.com/search/The+Gunman+2015.0/,
